demo_resp_gen,demo_age,demo_edu,demo_caste,demo_caste_oth,demo_religion,demo_religion_oth,demo_shg,hh_id_long_anon_str,demo_hoh_gender,demo_hoh_jati,demo_hoh_jati_oth,demo_ration_ownerhsip,demo_ration_type,demo_house_area,demo_house_area_unit,demo_house_area_unit_oth,demo_land_ownership,demo_land_ownership_os,demo_roof_material,demo_wall_material,demo_floor_material,demo_room_ct,demo_kitchen,demo_bathroom,demo_fuel_source_main,demo_fuel_source_oth,demo_drink_water,demo_drink_water_source_oth,demo_male_defec,demo_fem_defec,demo_toilet_type,demo_livestock_revenue,demo_income,demo_asset_sew_machine,demo_asset_refrigerator,demo_asset_wash_machine,demo_asset_almirah,demo_asset_kerosene_stove,demo_asset_stove,demo_asset_cycle,demo_asset_rickshaw,demo_asset_scooter,demo_asset_car_jeep,demo_asset_e_rickshaw,demo_asset_landline,demo_asset_mobile,demo_asset_tv,demo_asset_cd_dvd,demo_asset_fan,demo_asset_computer,demo_asset_pressure_cook,demo_asset_cooler,demo_asset_air_condo,demo_asset_radio,demo_asset_cylinder,demo_asset_cable,demo_asset_gold,demo_asset_silver,demo_ration_ownership,demo_location,demo_fem_hoh_edu,demo_asset_furniture,demo_asset_motorcycle,demo_asset_car,demo_asset_jeep,demo_asset_tractor,demo_fuel_kerosene,demo_fuel_firewood,demo_fuel_cropres,demo_fuel_coal,demo_fuel_dung,demo_fuel_electricity,demo_fuel_dk,demo_fuel_ref,demo_fuel_oth,demo_fem_edu,demo_fem_edu_oth,state_id,state_id_str,district_id,district_id_str,psu_id,psu_id_str,sampling_frame,ppi_score_raw,ppi_quartile,state,district,consent,demo_ag_hh,demo_ag_dec_mkr,demo_agdm_avail,demo_agdm_consent,agr_sow_status,agr_no_sow,agr_land_cult,agr_land_unit,agr_land_rented,agr_land_cult_prevyr,agr_land_rent_prevyr,agr_crop_most,agr_crop_money,agr_fert_cost,agr_fert_cost_prevyr,agr_fert_cost_change,agr_fert_amt_change,agr_fert_diffs,agr_fert_diffs_shut,agr_fert_diffs_nostock,agr_fert_diffs_aadhar,agr_fert_diffs_charge,agr_fert_diffs_oth,agr_fert_diffs_none,agr_fert_diffs_ref,agr_borrow,agr_no_borrow,agr_borrow_kcc,agr_borrow_prevyr,agr_no_borrow_prevyr,agr_borrow_kcc_prevyr,agr_complete,demo_hh_size,con_lckdwn,con_wk,demo_gen_ag,demo_gen_nonag,con_limit_lckdwn,con_limit_lckdwn_reduce,con_limit_lckdwn_out,con_limit_lckdwn_hungry,con_limit_lckdwn_noeat,con_limit_lckdwn_none,con_limit_lckdwn_ref,con_limit_wk,con_limit_wk_reduce,con_limit_wk_out,con_limit_wk_hungry,con_limit_wk_noeat,con_limit_wk_none,con_limit_wk_ref,con_complete,mig_size,mig_return_size,mig_future_mig,mig_most_inc,mig_location,mig_lckdwn_work,mig_avg_wage,mig_wage_unit,mig_curr_work,mig_daily_wage,mig_wage_unit_curr,mig_complete,lab_lckdwn_occu,lab_lckdwn_wage,lab_lckdwn_freq,lab_curr_occu,lab_curr_wage,lab_curr_freq,lab_nowork,lab_nowork_none,lab_nowork_cant_find,lab_nowork_wages,lab_nowork_materials,lab_nowork_covid_choice,lab_nowork_fines,lab_nowork_sick,lab_nowork_oth,lab_nowork_ref,lab_complete,rel_bank,rel_transfer_rec,rel_check_balance,rel_transfer_amt,rel_transfer_mem,rel_withdraw_try,rel_withdraw_notry,rel_withdraw_atm,rel_withdraw_biz,rel_withdraw_shg,rel_withdraw_unable,rel_withdraw_ref,rel_no_withdraw,rel_nowithdraw_crowd,rel_nowithdraw_health,rel_nowithdraw_far,rel_nowithdraw_nocash,rel_nowithdraw_closed,rel_nowithdraw_unavail,rel_nowithdraw_fail,rel_nowithdraw_oth,rel_nowithdraw_ref,rel_mnrega,rel_mnrega_delay,rel_mnrega_avg,rel_shg_rec,rel_shg_ppe,rel_shg_san,rel_shg_info,rel_shg_food,rel_shg_meds,rel_shg_econ_loan,rel_shg_con_loan,rel_shg_grains,rel_shg_norec,rel_shg_none,rel_shg_dk,rel_shg_ref,rel_ration_card,rel_pds_rec,rel_pds_rec_wheat,rel_pds_rec_rice,rel_pds_rec_pulses,rel_pds_rec_oth,rel_pds_rec_none,rel_pds_rec_ref,rel_pds_wheat_free,rel_pds_rice_free,rel_pds_wheat_buy,rel_pds_rice_buy,rel_pds_wheat_prc,rel_pds_rice_prc,rel_nonpds_wheat_buy,rel_nonpds_rice_buy,rel_nonpds_wheat_prc,rel_nonpds_rice_prc,rel_complete,hea_fac_visit,hea_fac_type,hea_service,hea_service_oth,hea_avoid,hea_avoid_serv,hea_avoid_treat,hea_avoid_imm,hea_avoid_anc,hea_avoid_fp,hea_avoid_child_grw,hea_avoid_checkup,hea_avoid_edu,hea_avoid_ref,hea_avoid_oth,hea_symp,hea_symp_fever,hea_symp_cough,hea_symp_tired,hea_symp_breath,hea_symp_pain,hea_symp_appetite,hea_symp_throat,hea_symp_diarrhea,hea_symp_nausea,hea_symp_congest,hea_symp_smell,hea_symp_ref,hea_symp_oth,hea_prev,hea_prev_wash,hea_prev_san,hea_prev_cover,hea_prev_face,hea_prev_dist,hea_prev_crowd,hea_prev_sick,hea_prev_contact,hea_prev_touch,hea_prev_clean,hea_prev_mask,hea_prev_nospit,hea_prev_home,hea_prev_ref,hea_prev_oth,hea_complete,fully_complete
Male,65,,Other Backward Caste,,Hinduism,,Yes,8122807044844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,89,089,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,2,Bigha,-888,2,-888,Cotton,,5000,5000,Prices have stayed the same,Quantities have stayed the same,0,0,0,0,0,0,1,0,-888,,,-888,,,1,4,-888,-888,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,Don't Know,No,,,,,,,,,,,,,,,,,,,,Tried and got work for all of the days,Yes,-888,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,20,,2,,1,No,,,,No,,,,,,,,,,,-888,0,0,0,0,0,0,0,0,0,0,0,1,,-888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1
Male,45,"Class 6 -10,",Other Backward Caste,,Hinduism,,Yes,8122807055348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,117,117,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,8,Bigha,0,8,0,Maize,,9600,10000,Prices have stayed the same,Quantities have stayed the same,0,0,0,0,0,0,1,0,-888,,,-888,,,1,3,5000,-888,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,Tried and got work for some of the days,Yes,-888,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,0,,,,1,No,,,,No,,,,,,,,,,,-888,0,0,0,0,0,0,0,0,0,0,0,1,,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,1
Female,,,Other Backward Caste,,Hinduism,,,8122807055401,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, Not currently owning",,"No, Not currently owning",,"Yes, currently own","No, Not currently owning",,"No, Not currently owning",,,,"Yes, currently own","Yes, currently own",,"Yes, currently own",,"Yes, currently own",,,"No, Not currently owning",,,,,,,,No,Yes,No,No,No,1,1,0,0,0,0,0,0,,Never been enrolled in any educational institution,,Rajasthan,8,122,122,117,117,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,25,Bigha,0,20,0,Maize,,7200,7200,Prices have stayed the same,Quantities have stayed the same,0,0,0,0,0,0,1,0,50000,,10000,60000,,10000,1,6,5000,500,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,Tried and got work for some of the days,Yes,120,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,400,,20,,1,Yes,Pvt. Hospital/clinic,Medical treatment for self or household member,,No,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,0,unko pata hi nhi h,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pata nhi,1,1
Male,65,,Other Backward Caste,,Hinduism,,No,8122807055621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,117,117,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,8,Bigha,6,8,6,Maize,,40000,40000,Prices have stayed the same,Quantities have stayed the same,0,0,0,0,0,0,1,0,40000,,0,40000,,10000,1,5,2000,700,Female,Male,1 2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,Respondent,Home town,-777,,,-777,,,1,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,Tried but did not get work for any of the days,,-777,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1,1,0,0,0,0,0,25,,0,,,,100,,23,,1,No,,,,No,,,,,,,,,,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,1 2 5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,1
Male,52,Class 11-12 or 12 pass,Other Backward Caste,,Hinduism,,Yes,8122807055769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,117,117,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,4,Bigha,0,6,0,Maize,,20000,17000,Prices of all have decreased,Quantities of all have decreased,4 99,0,0,0,1,1,0,0,-999,,,3000,,0,1,7,13000,10000,Female,Male,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,Respondent,Home town,2,300,Respondent knows daily wage,4,200,Respondent knows daily wage,1,,,,,,,,,,,,,,,,,,Yes,Yes,,1000,1,2,0,1,0,0,0,0,,,,,,,,,,,Tried but did not get work for any of the days,,180,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1,1,0,0,0,0,0,15,,15,,1,,0,,,,1,Yes,Pvt. Hospital/clinic,Medical treatment for self or household member,,No,,,,,,,,,,,99,0,0,0,0,0,0,0,0,0,0,0,0,Pta nhi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Male,51,Class 11-12 or 12 pass,General,,Hinduism,,Yes,8122807055838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,117,117,,,,Rajasthan,122,Yes,Yes,Yes,,,Refuse to Answer,,7,Bigha,-888,7,-888,Maize,,5000,6000,Prices of all have increased,Quantities have stayed the same,0,0,0,0,0,0,1,0,35000,,-888,30000,,-888,1,3,6000,3000,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,-888,Respondent,Home town,-888,,,-888,,,1,,,,,,,,,,,,,,,,,,Yes,Yes,,500,1,3,0,0,1,0,0,0,,,,,,,,,,,Tried and got work for some of the days,No,-888,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,0,,,,1,No,,,,No,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,-888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1
Male,65,,Other Backward Caste,,Hinduism,,No,81228070591177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,2,002,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,5,Bigha,3.5,5,3.5,Maize,,1500,1200,"Prices of some have increased, prices of some have decreased or stayed the same",Quantities have stayed the same,0,0,0,0,0,0,1,0,5000,,0,6000,,0,1,6,2000,1500,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,Tried and got work for all of the days,Yes,200,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1 3,1,0,1,0,0,0,50,,0,,,,200,,22,,1,No,,,,No,,,,,,,,,,,1 2 4 5,1,1,0,1,1,0,0,0,0,0,0,0,,5 6 11 13,0,0,0,0,1,1,0,0,0,0,1,0,1,0,,1,1
Female,71,,General,,Hinduism,,Yes,8122807059383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,2,002,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,2,Bigha,0,2,0,Maize,,1500,-888,Prices of all have increased,Quantities have stayed the same,1,1,0,0,0,0,0,0,-888,,,-888,,,1,7,22000,1000,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,Respondent,Home town,-888,,,-888,,,1,,,,,,,,,,,,,,,,,,Yes,Yes,,500,2,3,0,0,1,0,0,0,,,,,,,,,,,Tried and got work for some of the days,Yes,200,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1,1,0,0,0,0,0,25,,0,,,,0,,,,1,No,,,,No,,,,,,,,,,,1 2 3 5,1,1,1,0,1,0,0,0,0,0,0,0,,5 6 11,0,0,0,0,1,1,0,0,0,0,1,0,0,0,,1,1
Male,35,"Class 6 -10,",Other Backward Caste,,Hinduism,,Yes,8122807059458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,2,002,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,2.5,Bigha,1.5,2.5,1.5,Urad / Blackgram,,0,0,,,,,,,,,,,-888,,,-888,,,1,5,15000,4000,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,Tried and got work for all of the days,No,220,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1 3,1,0,1,0,0,0,50,,0,,,,0,,,,1,No,,,,No,,,,,,,,,,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,5 11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,1,1
Male,46,"Class 6 -10,",Other Backward Caste,,Hinduism,,Yes,8122807059489,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, Not currently owning",,"No, Not currently owning",,"No, Not currently owning","No, Not currently owning",,"No, Not currently owning",,,,"Yes, currently own","No, Not currently owning",,"No, Not currently owning",,"No, Not currently owning",,,"No, Not currently owning",,,,,,,,No,No,No,No,No,0,1,0,0,0,0,0,0,,Never been enrolled in any educational institution,,Rajasthan,8,122,122,2,002,,,,Rajasthan,122,Yes,Yes,Yes,,,I am still in the process of sowing,,2,Bigha,1,3,1,Maize,,500,5000,"Prices of some have increased, prices of some have decreased or stayed the same",Quantities have stayed the same,1,1,0,0,0,0,0,0,10000,,-999,10000,,-999,1,7,2500,1000,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,0,Someone other than the respondent,Home town,5,200,Respondent knows daily wage,5,200,Respondent knows daily wage,1,,,,,,,,,,,,,,,,,,Yes,No,No,,,,,,,,,,,,,,,,,,,,Tried and got work for all of the days,Yes,220,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1 3,1,0,1,0,0,0,35,,0,,,,100,,20,,1,No,,,,Yes,99,0,0,0,0,0,0,0,0,SHRDI GUKAM KE LIYE,11,0,0,0,0,0,0,0,0,0,0,1,0,,6 13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,1,1
Female,31,Class 11-12 or 12 pass,Other Backward Caste,,Hinduism,,Yes,8122807059788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,2,002,,,,Rajasthan,122,Yes,Yes,No,"yes, ag decision maker is available now",Yes,I have completed sowing,,2,Bigha,0,2,0,Maize,,0,0,,,,,,,,,,,2000,,0,-999,,,1,3,-999,-999,Male,Female,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,Don't Know,Don't Know,,,,,,,,,,,,,,,,,,,,Does not have a job card,,-999,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,0,,,,1,No,,,,Yes,6,0,0,0,0,0,1,0,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 5 11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,1,1
Male,50,,Other Backward Caste,,Hinduism,,Yes,8122807086121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,52,052,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,6,Bigha,1,6,1,Maize,,8000,10000,Prices have stayed the same,Quantities of all have decreased,2 4,0,1,0,1,0,0,0,10000,,0,20000,,0,1,5,12000,2000,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,Yes,,2000,1,3,0,0,1,0,0,0,,,,,,,,,,,Tried and got work for all of the days,No,200,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,200,,20,,1,No,,,,No,,,,,,,,,,,1 2 4 5,1,1,0,1,1,0,0,0,0,0,0,0,,1 2 5 11,1,1,0,0,1,0,0,0,0,0,1,0,0,0,,1,1
Male,45,Class 11-12 or 12 pass,Other Backward Caste,,Hinduism,,Yes,8122807086165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,52,052,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,2,Bigha,2,2,2,Maize,,3000,3000,Prices have stayed the same,Quantities have stayed the same,0,0,0,0,0,0,1,0,0,"Did not need a loan, used personal savings",,5000,,0,1,7,5000,1000,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,Don't Know,Don't Know,,,,,,,,,,,,,,,,,,,,Tried and got work for all of the days,No,200,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,No,,,,,,,,,,,,,,0,,,,1,No,,,,No,,,,,,,,,,,1 2 4 7,1,1,0,1,0,0,1,0,0,0,0,0,,1 3 5 11,1,0,1,0,1,0,0,0,0,0,1,0,0,0,,1,1
Male,35,Higher education after school,General,,Hinduism,,Yes,8122807086306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,52,052,,,,Rajasthan,122,Yes,Yes,Yes,,,I have completed sowing,,3,Bigha,0,3,0,Maize,,5000,5000,Prices have stayed the same,Quantities have stayed the same,0,0,0,0,0,0,1,0,3000,,0,3000,,0,1,2,2000,500,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,Tried and got work for all of the days,Yes,201,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,20,,2,,1,No,,,,No,,,,,,,,,,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1
Male,30,,General,,Hinduism,,No,8122807086453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,122,122,52,052,,,,Rajasthan,122,Yes,Yes,Yes,,,I don't plan to cultivate land in the monsoon season,Inputs were available and affordable but chose another occupation that offered m,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,15000,4500,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,No,,,,,,,,,,,,,,,,,,,,Tried but did not get work for any of the days,,-777,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,30,,25,,1,Yes,Govt. hospital,Health check-up,,No,,,,,,,,,,,1 2 3 4,1,1,1,1,0,0,0,0,0,0,0,0,,1 2 5 10,1,1,0,0,1,0,0,0,0,1,0,0,0,0,,1,1
Female,,,,,,,,8122807086825,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, Not currently owning",,"No, Not currently owning",,"Yes, currently own","No, Not currently owning",,"No, Not currently owning",,,,"Yes, currently own","Yes, currently own",,"Yes, currently own",,"Yes, currently own",,,"No, Not currently owning",,,,,,,,Yes,Yes,No,No,No,1,0,0,0,0,0,0,0,,Graduate or higher (15 or above),,Rajasthan,8,122,122,52,052,,,,Rajasthan,122,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8000,4000,,Female,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,Salaried job in government,400,7,Salaried job in government,400,7,,,,,,,,,,,1,Yes,No,Don't Know,,,,,,,,,,,,,,,,,,,,Did not try but has a job card,,180,9,0,0,0,0,0,0,0,0,1,0,0,0,No,,,,,,,,,,,,,,200,,20,,1,Yes,Govt. hospital,Growth monitoring of child,,No,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 2 5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,1
Male,22,,Other Backward Caste,,Hinduism,,No,8128053025131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,128,128,136,136,,,,Rajasthan,128,Yes,Yes,Yes,,,I have completed sowing,,5,Bigha,0,5,2,Soyabean,,2000,2100,Prices of all have increased,Quantities of all have increased,1 2 3 4,1,1,1,1,0,0,0,4500,,0,0,"Did not need a loan, used personal savings",,1,6,1200,500,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,Yes,,-999,,,,,,,,,,,,,,,,,,,Tried and got work for all of the days,No,200,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1 3,1,0,1,0,0,0,60,,0,,,,0,,,,1,No,,,,No,,,,,,,,,,,1 10,1,0,0,0,0,0,0,0,0,1,0,0,,1 2 5 7 11,1,1,0,0,1,0,1,0,0,0,1,0,0,0,,1,1
Male,42,,Other Backward Caste,,Hinduism,,No,8128053025146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,128,128,136,136,,,,Rajasthan,128,Yes,Yes,Yes,,,I have completed sowing,,7,Bigha,5,10,8,Soyabean,,4000,15000,Prices of all have increased,Quantities of all have increased,1 4,1,0,0,1,0,0,0,20000,,0,40000,,0,1,4,15000,3000,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,Tried and got work for some of the days,No,100,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1 3,1,0,1,0,0,0,40,,0,,,,0,,,,1,No,,,,No,,,,,,,,,,,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,,2 5 11,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,1,1
Male,58,,Other Backward Caste,,Hinduism,,No,8128053025194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,128,128,136,136,,,,Rajasthan,128,Yes,Yes,Yes,,,I have completed sowing,,1,Bigha,0,1,0,Maize,,600,5000,Prices have stayed the same,Quantities of all have decreased,1,1,0,0,0,0,0,0,5000,,0,10000,,0,1,7,5000,1500,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,4,0,Someone other than the respondent,Home town,7,2800,Weekly,0,,,1,,,,,,,,,,,,,,,,,,Yes,Yes,,3000,2,3,0,0,1,0,0,0,,,,,,,,,,,Tried and got work for some of the days,Yes,220,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1,1,0,0,0,0,0,40,,0,,,,100,,18,,1,Yes,Govt. hospital,Antenatal care,,No,,,,,,,,,,,1 2 5,1,1,0,0,1,0,0,0,0,0,0,0,,1 5 11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,1,1
Male,50,,General,,Hinduism,,No,8128053025206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,128,128,136,136,,,,Rajasthan,128,Yes,Yes,Yes,,,I have completed sowing,,5,Bigha,0,5,0,Soyabean,,0,1200,,,,,,,,,,,20000,,0,10000,,0,1,6,12000,3000,Female,Male,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,,,,,,,,,,,,,,,,,Tried and got work for some of the days,Yes,120,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1 3,1,0,1,0,0,0,30,,0,,,,0,,,,1,No,,,,No,,,,,,,,,,,-888,0,0,0,0,0,0,0,0,0,0,0,1,,1 6 11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,1,1
Male,30,,Other Backward Caste,,Hinduism,,No,8128053025240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajasthan,8,128,128,136,136,,,,Rajasthan,128,Yes,Yes,Yes,,,I have completed sowing,,4,Bigha,0,5,1,Soyabean,,1200,1250,Prices of all have decreased,Quantities of all have decreased,0,0,0,0,0,0,1,0,8000,,0,10000,,10000,1,8,5000,500,Female,Male,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,Yes,Yes,,1000,2,4,0,0,0,1,0,0,,,,,,,,,,,Tried and got work for all of the days,Yes,115,9,0,0,0,0,0,0,0,0,1,0,0,0,Yes,1,1,0,0,0,0,0,80,,0,,,,0,,,,1,No,,,,No,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,,5 11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,1,1
