"geo_state","geo_dist","geo_state_new","geo_dist_new","geo_village","geo_block","demo_gender","demo_age","demo_edu","demo_caste","demo_caste_oth","demo_religion","demo_religion_oth","demo_selfhelp","demo_ag_hh","demo_hh_size","mig_size","mig_total_ratio","mig_return_size","mig_return_ratio","mig_no_return_size","mig_noreturn_ratio","mig_most_inc","mig_avg_wage","mig_wage_unit","mig_daily_wage","mig_daily_wage_unit","mig_wage_change_mean","mig_zeroinc_prop","con_feb","con_wk","con_weekchange_mean","con_less_prop","con_wk_atta","con_curr_atta","con_atta_unavail_prop","con_attachange_mean","con_wk_onions","con_curr_onions","con_onion_unavail_prop","con_onionschange_mean","con_wk_rice","con_curr_rice","con_rice_unavail_prop","con_ricechange_mean","lab_march_occu","lab_march_occu_oth","lab_march_wage","lab_march_freq","lab_curr_occu","lab_curr_wage","lab_zeroinc_prop","lab_wagechange_mean","lab_curr_freq","lab_workdayschange_mean","lab_nowork_none_prop","lab_nowork_cant_find_prop","lab_nowork_wages_prop","lab_nowork_shut_prop","lab_nowork_materials_prop","lab_nowork_covid_choice_prop","lab_nowork_fines_prop","lab_nowork_dk","lab_nowork_ref","lab_nowork_oth","agr_crop_grown","agr_crop_grown_oth","agr_crop_planted","agr_crop_cat_prop","agr_prc_yr","agr_prc_yr_unit","agr_prc_yr_unit_oth","agr_prc_prev_yr_kg","agr_crop_perish","agr_crop_cereals","agr_crop_pulses","agr_crop_status","agr_sales_not_started_prop","agr_sales_ongoing_prop","agr_sales_complete_prop","agr_crop_sold","agr_sell_most_curr_prop","agr_nosell_notready","agr_nosell_seeds","agr_nosell_destroy","agr_nosell_demand","agr_nosell_markets","agr_nosell_prices","agr_nosell_lckdwn","agr_nosell_labor","agr_nosell_transport","agr_nosell_machine","agr_nosell_dk","agr_nosell_ref","agr_nosell_oth","agr_prc_holi","agr_prc_holi_unit","agr_prc_holi_unit_oth","agr_prc_holi_kg","agr_prc_curr","agr_prc_curr_unit","agr_prc_curr_unit_oth","agr_prc_curr_kg","agr_prc_change_holi_mean","agr_selldiff_none","agr_selldiff_labor","agr_selldiff_transport","agr_selldiff_markets","agr_selldiff_demand","agr_selldiff_travel","agr_selldiff_police","agr_selldiff_dk","agr_selldiff_ref","agr_selldiff_oth","agr_sell_lckdwn","agr_sell_prevyr","agr_sell_most_prevyr_prop","agr_next_ssn_land","agr_next_ssn_unit","agr_next_ssn_unit_oth","agr_next_ssn_inputs","agr_next_ssn_borrow","agr_land_prevyr","agr_land_prevyr_unit","agr_land_prevyr_unit_oth","agr_prevyr_land_main","agr_prevyr_land_main_unit","agr_prevyr_main_inputs","agr_prevyr_main_borrow","agr_monsoon_inputs","agr_monsoon_borrow","agr_curr_land","agr_curr_land_unit","agr_curr_land_unit_oth","agr_curr_inputs","agr_curr_borrow","agr_land_change_mean","agr_inputs_change_abs_mean","agr_borrow_change_abs_mean","agr_prc_change_yr_mean","rel_bank","rel_transfer_rec","rel_govt_transfer_fa_prop","rel_check_balance","rel_april_checked","rel_transfer_amt","rel_transfer_mem","rel_amt_received_mean","rel_ration_prc_closed","rel_ration_prc_nogo","rel_ration_prc_none","rel_ration_prc_free","rel_ration_prc_cheaper","rel_ration_prc_exp","rel_ration_prc_unavail","rel_ration_prc_dk","rel_ration_prc_ref","rel_cheap_ration_prop","rel_nrega","rel_nrega_unavail_prop","rel_nrega_incr_prop","rel_nrega_dec_prop","rel_nrega_same_prop","rel_nrega_stop_prop","hea_fac_visit","hea_fac_type","hea_fac_type_oth","hea_service_oth","hea_service_treat","hea_service_imm","hea_service_anc","hea_service_fp","hea_service_child_grw","hea_service_health","hea_service_edu","hea_avoid","hea_avoid_treat","hea_avoid_imm","hea_avoid_anc","hea_avoid_fp","hea_avoid_child_grw","hea_avoid_checkup","hea_avoid_edu","hea_avoid_oth","hea_avoid_dk","hea_avoid_ref","hea_symp_fever","hea_symp_cough","hea_symp_tired","hea_symp_breath","hea_symp_pain","hea_symp_appetite","hea_symp_throat","hea_symp_diarrhea","hea_symp_nausea","hea_symp_congest","hea_symp_smell","hea_symp_oth","hea_symp_dk","hea_symp_ref","hea_symp_main_prop","hea_prev_wash","hea_prev_san","hea_prev_cover","hea_prev_face","hea_prev_dist","hea_prev_crowd","hea_prev_sick","hea_prev_contact","hea_prev_touch","hea_prev_clean","hea_prev_mask","hea_prev_nospit","hea_prev_home","hea_prev_oth","hea_prev_dk","hea_prev_ref","hea_prev_aware_prop","sampling_frame","strata_id","psu","weight_base","weight_raked","weight_hh","hh_id_long_anon_str","health_eligible","fully_complete","religion_hhinfo","religion_other_hhinfo","caste_hhinfo","caste_other_hhinfo","ciff_edu","lab_occ_none","lab_occ_selfag","lab_occ_selfnonag","lab_occ_salary","lab_occ_dailyw","lab_occ_mar_none","lab_occ_mar_selfag","lab_occ_mar_selfnon","lab_occ_mar_salary","lab_occ_mar_dailyy","shrid","pc11_s_id","pc11_town_id","pc11_sd_id","pc11_subdistrict_id","pc11_district_id","pc11_d_id","latitude","longitude","altitude","accuracy","master_dist_no","master_dist_name","master_hh_id_short","master_hh_id_long_str","master_health_eligible"
9,145,,,"KARANPUR","FARE",1,36,3,4,,1,,0,0,8,0,0,,,,,,,,,,,,9000,2000,-0.111111111938953,1,19,26,0,0.368421047925949,20,20,0,0,,,,,1,,300,7,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,500,1,500,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",145,"362",1,42046.6330497999,42046.6328125,"91455243621599",0,1,,,,,,1,0,0,0,0,0,1,0,0,0,"11-09-124442",9,"124442",764,"00764","145","145",27.2762603759766,77.7398681640625,205.699996948242,3.79999995231628,"145","145",1277,91450100061277,0
28,554,,,"Sidhuru","Sidhuru",1,38,3,2,,3,,1,0,3,0,0,,,,,,,,,,,,10000,500,-0.800000011920929,1,,,,,30,10,0,-0.666666686534882,50,,0,,99,"Corpenter",500,5,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1000,1,1000,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",15,"028",1,23305.7399320969,23305.740234375,"28554079028315",0,1,,,,,,1,0,0,0,0,0,0,0,0,0,"11-28-803019",28,"803019",5421,,,"554",13.2038278579712,79.0951080322266,405.700012207031,6.30000019073486,"554","554",923,28554554802923,0
28,3,,,"Porlapadu","Chandarlapadu",1,48,1,4,,3,,1,0,4,0,0,,,,,,,,,,,,4000,2000,1,0,,,,,15,25,0,0.5,40,45,0,0.125,1,,800,7,1,1500,0,0,3,-0.571428596973419,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1000,1,1000,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOAR",9,"104",1,27836.1580935356,27836.158203125,"2835081041193",0,1,,,,,,0,1,0,0,0,0,1,0,0,0,"11-28-589178",28,"589178",5008,"05008","547","547",16.7001476287842,80.2623062133789,-65.5252304077148,10,"3","3",423,28003009027423,0
20,360,20,360,"dairi","dari",1,38,3,-999,,1,,0,1,4,0,0,,,,,,,,,,,,8000,1400,-0.300000011920929,1,20,30,0,0.400000005960464,40,20,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,25,,2,3,10,1,,10,1,0,0,2,0,1,0,,,,,,,,,,,,,,,,60,1,,60,,-666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,500,1,500,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",24,"021",1194.58569335938,7505.86374449916,7505.86376953125,"20360223021592",1,1,,,,,,,,,,,,,,,,"11-20-368937",20,"368937",2659,,,"360",23.7220325469971,85.3828277587891,357.399993896484,4.40000009536743,"360","Hazaribagh",823,20360024110823,1
20,360,,,"Kariyadpur","Barhi",1,34,5,4,,1,,0,0,4,0,0,,,,,,,,,,,,15000,3000,-0.200000002980232,1,35,35,0,0,30,30,0,0,,,,,4,,4000,4,99,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIFF",21,"043",796.390502929688,5003.90941866496,796.390502929688,"203608080431149",0,1,,,,,,0,0,0,0,0,0,0,0,0,1,"11-20-367980",20,"367980",2645,"02645","360","360",24.2506618499756,85.4883804321289,413.899993896484,4.90000009536743,"360","Hazaribagh",321,20360021365321,0
9,171,,,"Chachariha bujurg","Pahadi",1,28,1,2,,1,,0,1,4,0,0,,,,,,,,,,,,10000,1000,-0.600000023841858,1,20,20,0,0,40,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,2000,2,,20,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,1500,2,,15,1500,2,,15,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25,1,1,1,2,1,6000,2,5000,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",171,"538",1,32448.253253656,32448.25390625,"91711585381314",0,1,,,,,,,,,,,,,,,,"11-09-155633",9,"155633",875,"00875","171","171",25.2387447357178,81.0157699584961,73.9000015258789,3.70000004768372,"171","171",1280,91710280301280,0
20,367,20,367,"Simdega","Simdega",1,34,4,2,,1,,1,0,8,0,0,,,,,,,,,,,,8000,800,-0.600000023841858,1,,32,0,,40,22,0,-0.449999988079071,,,,,4,,200,,0,0,1,-1,0,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,500,1,500,0,0,0,1,0,0,0,0,0,1,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"CIFF",70,"055",404.32666015625,2507.29647782036,2507.29638671875,"20367732055325",1,1,,,,,,1,0,0,0,0,0,0,0,0,1,"11-20-801798",20,"801798",2718,,,"367",22.6152076721191,84.5087661743164,0,1875,"367","Simdega",451,20367070153451,1
9,171,9,171,"shivo mitho","Ram nagar",1,55,1,4,,1,,0,0,8,0,0,,,,,,,,,,,,,,,,,25,0,,50,20,0,-0.600000023841858,,,,,0,,,,0,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,825,1,825,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",171,"510",1,42046.6330497999,42046.6328125,"9171547510798",0,1,,,,,,1,0,0,0,0,1,0,0,0,0,"11-09-155946",9,"155946",876,"00876","171","171",25.3019580841064,81.1938171386719,51,4.30000019073486,"171","171",1281,91710320341281,0
9,171,,,"Cohari","Ramnagar",1,65,3,2,,1,,1,1,12,0,0,,,,,,,,,,,,12000,1500,-0.5,1,25,22,0,-0.119999997317791,60,20,0,-0.666666686534882,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,0,1,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,15000,12000,25,5,,,,,,60000,40000,,,,,,-0.680000007152557,-0.75,-0.699999988079071,,1,0,0,2,1,,,,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",171,"207",1,32448.253253656,32448.25390625,"91715472071572",0,1,,,,,,,,,,,,,,,,"11-09-155924",9,"155924",876,"00876","171","171",25.3321170806885,81.1448440551758,33.2000007629395,4.30000019073486,"171","171",1282,91710320331282,0
9,171,9,171,"Sardhiwa","Pahadi",1,45,3,4,,1,,0,0,5,0,0,,,,,,,,,,,,,500,,,20,20,0,0,30,14,0,-0.533333361148834,,,,,3,,,,3,1407,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,500,1,500,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",171,"479",1,42046.6330497999,42046.6328125,"9171158479945",0,1,,,,,,0,0,0,1,0,0,0,0,1,0,"11-09-155539",9,"155539",875,"00875","171","171",25.4406318664551,81.0748062133789,31.6000003814697,5.59999990463257,"171","171",1283,91710280321283,0
9,145,,,"SANKARGADHI","FARAH",1,56,3,2,,1,,0,1,8,0,0,,,,,,,,,,,,8000,1000,-0.5,1,18,20,0,0.111111111938953,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,,,,30,5,,,,,,50000,40000,,,,,,0,,,,1,1,1,2,1,2796,2,2796,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",145,"053",1,32448.253253656,32448.25390625,"91454810531580",0,1,,,,,,,,,,,,,,,,"11-09-123838",9,"123838",762,"00762","145","145",27.916072845459,77.7057876586914,138,3.90000009536743,"145","145",1284,91450220171284,0
20,353,20,353,"Maheshpur","Maheshpur",1,62,3,4,,4,,0,1,3,0,0,,,,,,,,,,,,15000,2500,-0.333333343267441,1,30,30,0,0,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3,,0,1,,,,,0,1,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,2000,,,,,,,,3000,0,,,,,,,0,,,1,0,0,2,1,,,,0,0,0,0,0,0,0,0,1,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"CIFF",6,"038",558.427612304688,7310.61262712515,7310.61279296875,"20353468038544",1,1,,,,,,,,,,,,,,,,"11-20-360740",20,"360740",2577,"02577","353","353",24.4748516082764,87.7695236206055,-3.90000009536743,4.19999980926514,"353","Pakur",68,2035300608568,1
20,360,,,"Garukurha","Padma",1,26,4,2,,1,,0,0,8,1,1,1,1,,,1,240,3,1500,1,-0.107142828404903,0,,1200,,,20,40,0,0.400000005960464,140,30,0,-0.785714268684387,,,,,2,,240,7,2,240,0,0,,,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,6500,2,4000,1,0,0,0,0,0,0,0,0,,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"CIFF",21,"086",1194.58569335938,7407.82341747409,7407.8232421875,"20360808086695",1,1,,,,,,0,0,1,0,0,0,0,1,0,0,"11-20-368017",20,"368017",2646,"02646","360","360",24.2151641845703,85.3054351806641,363,4.09999990463257,"360","Hazaribagh",98,2036002123498,1
9,171,,,"Mamshee","pharyee",1,50,3,2,,1,,0,0,5,0,0,,,,,,,,,,,,20000,4000,-0.200000002980232,1,25,40,0,0.400000005960464,80,20,0,-0.75,,,,,1,,150,7,1,30,0,-0.800000011920929,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-999,,4,0,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",171,"254",1,32448.253253656,32448.25390625,"9171158254356",0,1,,,,,,0,1,0,0,0,0,1,0,0,0,"11-09-155545",9,"155545",875,"00875","171","171",25.4600677490234,80.9794158935547,64.0999984741211,4.90000009536743,"171","171",1285,91710280311285,0
28,545,,,"Peddapuram","Peddapuram",0,20,5,1,,2,,0,0,4,0,0,,,,,,,,,,,,2500,400,-0.360000014305115,1,,,,,25,20,0,-0.200000002980232,40,40,0,0,2,,400,6,0,0,1,-1,0,-1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,4,0,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",15,"218",1,27836.1580935356,27836.158203125,"285453442181246",0,1,,,,,,1,0,0,0,0,0,0,1,0,0,"11-28-802951",28,"802951",4903,,,"545",17.0707206726074,82.1402740478516,52.2000007629395,4.40000009536743,"545","545",1406,285455456521406,0
20,346,,,"Padhwa","Meral",1,26,3,1,,1,,1,1,7,0,0,,,,,,,,,,,,4000,1000,0,0,25,30,0,0.200000002980232,30,15,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,1,15,1,,15,0,1,0,2,0,1,0,,,,,,,,,,,,,,,,20,1,,20,20,1,,20,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333333343267441,1,1,1,3,0,1000,2,1000,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,1,"CIFF",80,"035",436.529998779297,2742.82097085026,436.529998779297,"20346855035163",0,1,1,,4,,6,,,,,,,,,,,"11-20-347634",20,"347634",2508,"02508","346","346",24.2563877105713,83.6708526611328,165.5,4.59999990463257,"346","Garwha",804,20346080001804,0
20,365,,,"Karamtolikchabari","Karra",1,35,3,3,,3,,0,1,7,0,0,,,,,,,,,,,,4000,600,-0.400000005960464,1,,,0,,25,20,0,-0.200000002980232,,,,,,,,,,,,,,,,,,,,,,,,,25,,2,3,50,1,,50,1,0,0,2,0,1,0,,,,,,,,,,,,,,,,60,1,,60,20,1,,20,-0.666666686534882,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.600000023841858,1,0,0,1,1,,,,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,1,"CIFF",60,"024",184.905227661133,2389.05430973198,184.905227661133,"203657910241077",0,1,1,,3,,3,,,,,,,,,,,"11-20-374844",20,"374844",2700,"02700","365","365",23.2122669219971,85.1579742431641,699.299987792969,6,"365","Khunti",547,20365060042547,0
8,101,,,"Udasar","Bikanear",1,39,5,1,,1,,0,1,4,0,0,,,,,,,,,,,,12000,3000,0,0,30,30,0,0,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,50000,,,,,,,,100000,0,,,,,,,0,,,1,0,0,-999,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,"CIFF",12,"031",1526.69421386719,6408.97200943643,6408.97216796875,"8101767031454",1,1,,,,,,,,,,,,,,,,"11-08-069050",8,"069050",473,"00473","101","101",28.0428714752197,73.3789978027344,182.100006103516,4.80000019073486,"101","Bikaner",610,8101012217610,1
8,101,,,"Gadwal","Bikaner",1,60,1,-999,,1,,0,1,6,0,0,,,,,,,,,,,,15000,1000,-0.733333349227905,1,30,23,0,-0.233333334326744,20,10,0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,10000,,,,,,,,15000,15000,,,,,,,-0.866666674613953,-0.333333343267441,,1,0,0,4,0,,,,0,0,0,0,0,0,0,1,0,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"CIFF",15,"010",2035.59228515625,8545.2960125819,8545.2958984375,"8101197010134",1,1,,,,,,,,,,,,,,,,"11-08-069112",8,"069112",473,"00473","101","101",27.9650402069092,73.4582672119141,221.300003051758,4.19999980926514,"101","Bikaner",406,8101015251406,1
28,546,28,546,"Is raghavapuram","Dwaraka thirumala",1,27,3,1,,1,,1,1,6,0,0,,,,,,,,,,,,7000,750,-0.571428596973419,1,,,,,25,25,0,0,50,50,0,0,,,,,,,,,,,,,,,,,,,,,4,,1,1,,,,,0,1,0,1,1,0,0,,,0,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,-999,,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SBCC",29,"081",1,49918.0770770862,49918.078125,"28546598081528",0,1,,,,,,,,,,,,,,,,"11-28-588208",28,"588208",4955,"04955","546","546",17.0387401580811,81.3263626098633,-5,4.90000009536743,"546","546",1050,285465466541050,0
20,367,20,367,"Kamra","Simdega",1,30,3,2,,2,,0,0,8,0,0,,,,,,,,,,,,12000,2000,-0.333333343267441,1,32,35,0,0.09375,30,20,0,-0.333333343267441,,,,,1,,250,1,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,500,1,500,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,"CIFF",70,"055",404.32666015625,5224.07268958394,5224.07275390625,"20367732055792",1,1,,,,,,1,0,0,0,0,0,1,0,0,0,"11-20-801798",20,"801798",2718,,,"367",22.6152667999268,84.5088119506836,0,1870,"367","Simdega",197,20367070153197,1
9,180,9,180,"Shanaknar","Kesharganj",1,50,2,4,,1,,0,1,5,0,0,,,,,,,,,,,,7000,2000,0.142857149243355,0,22,25,0,0.136363640427589,50,20,0,-0.600000023841858,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,,25000,20000,10,5,,,,,,15000,5000,,,,,,0.200000002980232,0.666666686534882,2,,1,0,0,2,1,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",180,"471",1,42046.6330497999,42046.6328125,"9180249471139",0,1,,,,,,,,,,,,,,,,"11-09-172405",9,"172405",922,"00922","180","180",27.3063621520996,81.5693740844727,91,4.40000009536743,"180","180",1286,91800160591286,0
20,353,20,353,"Makrr","Litipara",0,18,1,3,,3,,1,0,7,0,0,,,,,,,,,,,,,15,,,,,0,,20,35,0,0.333333343267441,,,,,0,,,,0,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,-999,2,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"CIFF",4,"046",638.203063964844,8245.85545652399,8245.85546875,"20353282046845",1,1,,,,,,1,0,0,0,0,1,0,0,0,0,"11-20-359796",20,"359796",2573,"02573","353","353",24.6696166992188,87.5156402587891,225.399993896484,4.90000009536743,"353","Pakur",592,20353004022592,1
9,145,,,"HORI SAHJAD PUR","FEREH",1,33,4,4,,1,,0,1,12,0,0,,,,,,,,,,,,5000,1500,0.200000002980232,0,20,25,0,0.25,50,15,0,-0.699999988079071,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,5,,3500,0,2.5,5,,,,,,3500,0,,,,,,0,0,,,1,1,1,2,1,500,1,500,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SHC",145,"560",1,42046.6330497999,42046.6328125,"91454815601049",0,1,,,,,,,,,,,,,,,,"11-09-124453",9,"124453",764,"00764","145","145",27.2809505462646,77.8030242919922,103.400001525879,4.19999980926514,"145","145",1287,91450220141287,0
8,129,,,"H","H",1,,,,,,,,1,6,0,0,,,,,,,,,,,,20000,5000,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,"CIFF",199,"080",1282.70739746094,5384.72978541029,5384.72998046875,"8129512080441",1,0,,,,,,,,,,,,,,,,"11-08-104376",8,"104376",679,,,"129",24.2889289855957,76.2351989746094,300,4.19999980926514,"129","Jhalawar",693,8129199247693,1
